otolith,n,otolito{m}, (small particle in the inner ear)
otorhinolaryngologist,n,"otorrinolaringólogo{m},otorrinolaringóloga{f}"," /??to?rajno?lær?????l?d??st/ (medical doctor of ear, nose and throat)"
Ottawa,prop,Ottawa, /??t?w?/ (capital of Canada)
otter,n,"nutria{f},lutria{f}", /??t?/ (mammal)
otter civet,n,"civeta nutria,pescadora", (Cynogale bennettii)
Ottoman,adj,otomano, (of the Islamic empire of Turkey)
Ottoman Empire,prop,Imperio Otomano{m}, /??t?m?n ??mpa??/ (Ottoman Empire)
Ottoman Turkish,prop,turco otomano, (the variety of the Turkish language that was used as the administrative and literary language of the Ottoman Empire)
Ouagadougou,prop,Uagadugú, /?w?????du??u?/ (capital of Burkina Faso)
ouch,interj,"ay,uy", /?a?t?/ (expression of one's own physical pain)
ought,v,deberin either indicative or conditional., (indicating advisability or prudence)
ought,v,deberin either indicative or conditional., (indicating desirability)
ought,v,deberin either indicative or conditional., (indicating likelihood or probability)
ought,v,deberin either indicative or conditional., /?t/ (indicating duty or obligation)
Ouija,n,"güija,ouija"," /?wi?d??/ (a board with letters of the alphabet and ""yes"" and ""no"")"
ounce,n,onza{f}, /a?ns/ (28.3495 g)
our,determiner,"nuestro,nuestra{f},nuestros{m-p},nuestras{f-p}", /??(?)/ (belonging to us)
Ourense,prop,Orense, (city)
Ourense,prop,Orense, (province)
Our Lady,prop,Nuestra Señora{f}, (Virgin Mary)
Our Lady of Sorrows,prop,"Virgen de las Angustias,Virgen de los Doloresla Dolorosa", (Virgin Mary)
ouroboric,adj,urobórico{m}, (relating to Ouroboros)
ouroboric,adj,recursivo," (self-referring, self-reflexive, self-consuming; recursive)"
ours,pron,lo nuestro, (that which belongs to us)
ourselves,pron,"nos,nosotros", /a???s?lvz/ (reflexive: us)
ourselves,pron,nosotros mismos, (emphatic: we)
-ous,suffix,-oso, (chemical compounds in which a specified chemical element has a lower oxidation number)
-ous,suffix,"-oso,-udo", (suffix to form adjectives)
oust,v,expulsar;deponer, /a?st/ (to expel; to remove)
out,adv,lejos, (at a distance)
out,adv,afuera, /a?t/ (away from expected or default place)
out,adv,fuera, (away from the inside or the centre)
out,prep,fuera, (away from the inside)
out,prep,fuera,
outbox,n,buzón de salida{m}, /?a?tb?ks/ (electronic folder)
outburst,n,"arranque{m},arrebato{m}", (a sudden expression of emotion)
outcast,n,"proscrito{m},paria{m} {f},marginado{m}", /a?t?k??st/ (one that has been excluded from a society or system a pariah)
outclass,v,superar, (To surpass something)
outcome,n,"resultado{m},consecuencia{f},desenlace{m}", /?a?tk?m/ (result)
outcome,n,objetivos{m-p}, (education)
outcome,n,resultado{m}, (probability)
outcrop,n,afloramiento rocoso, /?a?t.kr?p/ (piece of land that stands out)
outcrop,n,afloramiento{m}, (coming out of bedrock or of an unconsolidated deposit to the surface of the ground)
outcrop,n,afloramiento{m}, (part of a rock formation that appears at the surface)
outcry,n,protesta{f}, /?a?tkra?/ (strong protest)
outdated,adj,obsoleto," /a?t?de?t?d]/ (out of date, old-fashioned, antiquated)"
outdo,v,excedersobrepasar, /a?t?du/ (to go beyond)
outdoors,adv,"al aire libre, a laintemperie,al fresco", (in the open air)
outdoors,n,aire libre{m}, (environment outside of enclosed structures)
outer,adj,externo, (outside)
outer planet,n,planeta externo{m}, (planet of the Solar System with an orbit beyond the asteroid belt)
outer space,n,"espacio exterior{m},espacio cósmico{m}", /?a?t? ?spe?s/ (region)
outerwear,n,"abrigo{m},prenda exterior{f},ropa exterior{f}", (clothing worn over one's underwear)
outfield,n,jardín{m}, (baseball)
outfielder,n,jardinero{m}, (A player that plays in the outfield.)
outfit,n,tenida{f}, /?a?tf?t/ (set of clothing)
outfitter,n,abastecedor{m}, (person or shop)
outgoing,adj,extrovertido, (being comfortable in social settings and interactions)
outgoing,adj,saliente, (being replaced in office)
outgoing,adj,saliente," (going out, on its way out)"
outgrow,v,crecer más que, /???t??ro?/
outlast,v,durar más que, /?a?t?læst/ (to live longer than)
outlaw,n,"forajido{m},fugitivo{m},desperado{m}", (a fugitive from the law)
outlet,n,salida{f}, /?a?tl?t/ (vent)
outlet,n,desahogo, (release of desires)
outlet,n,río que nace en un lago{f}, (river)
outlet,n,minorista de marca{m}, (shop)
outlet,n,"enchufe{m},toma de corriente", (wall-mounted socket)
outline,n,contorno, /?a?tla?n/ (line marking the boundary of an object figure)
outline,n,contorno, (outer shape of an object or figure)
outline,n,esbozo{m}, (sketch or drawing in which objects are delineated in contours without shading)
outline,v,delinear, (to draw an outline of something)
outline,v,resumir, (to summarize something)
outlive,v,sobrevivir a, /a?t?l?v/ (to live longer than)
outlook,n,vista, /?a?tl?k/ (view from such a place)
outlook,n,"punto de vista,visión"," (attitude, point of view)"
outlook,n,perspectivas, (expectation for the future)
out loud,adv,en voz alta, (aloud)
outmoded,adj,anticuado{m}, (obsolete)
out of,prep,de, (expressing a fraction or a ratio)
out of,prep,sin, (not having anymore)
out of,prep,por, (with the motivation of)
out of character,adj,fuera de carácter, (not consistent behaviour)
out of context,adv,fueradelcontexto, (without context that is needed for understanding)
out of hand,adj,fuera de control," (not under control, out of control)"
"out of sight, out of mind",proverb,"ojos que no ven, corazón que no siente", (something not nearby is forgotten)
out of the blue,adv,"de la nada,de repente", (unexpectedly)
out of the corner of one's eye,adv,de reojo, (look sideways)
out of the corner of one's eye,adv,de reojo, (look with suspicion)
"out of the frying pan, into the fire",adv,saliste de Guatemala y te metiste en Guatapeor, (from an already bad situation to a worse one)
out of the ordinary,adj,"fuera de lo común,fuera de lo normal", (unusual; not ordinary)
out of the question,adj,fuera de discusión, (impossible to even contemplate)
out of tune,adj,desafinado, (not in correct musical pitch)
out on the tiles,adj,"de juerga,de marcha", (out for a night on the town)
outpatient,n,"paciente ambulatorio{m},paciente ambulatoria{f}", (patient who receives treatment at a hospital or clinic but is not admitted overnight)
outplacement,n,desvinculación asistida{f}, (the process of helping to find new employment for redundant workers)
outpost,n,"comunidad{f},aldea{f},finca{f},colonia{f}", (An outlying settlement)
outpost,n,"puesto{m},fortificación{m},presidio{m}", /?a?t?po?st/ (A military post)
outpost,n,posteros{m}, (The troops themselves)
output,n,salida{f}, (data sent out of the computer)
output,n,producción{f}," (production; quantity produced, created, or completed)"
output,v,producir, (produce or create)
outré,adj,extravagante, /u?tre?/ (very unconventional)
outrage,n,"indignación{f},rabia{f},cólera{f}", (anger)
outrage,n,"ultraje{m},desafuero{m},atropello{m}"," (an offensive, immoral or indecent act)"
outrage,n,atrocidad{f}, /?a?t?e?d??/ (an atrocity)
outrage,v,indignar, (to cause or commit an outrage upon)
outrageous,adj,"indignante,inaudito,escandaloso,apabullante,aberrante,atroz,desaforado", /a?t??e?d??s/ (shocking)
outreach,n,"extensión{f},actividades de difusión{f-p}", /?a?t?i?t?/ (practice of visiting and providing services of an organisation to people)
outreach,v,"exceder,sobrepasar", (reach out)
outsell,v,venderse más que, /??t?s?l/ (to sell more than the others)
outset,n,inicio{m}, /?a?ts?t/ (initial stage of something)
outside,adv,afuera,
outside,adv,"fuera,afuera", (on or towards the outside)
outside,n,exterior{m}, /?a?tsa?d/ (outer surface)
outside,prep,fuera de, (on the outside of)
outsider,n,"lego{m},novato{m}", (a newcomer)
outsider,n,marginado{m}, /?a?t?sa?d?r/ (someone excluded)
outside the box,prep,"fuera de la caja,más allá de la caja", (beyond convention)
outskirt,n,afueras{f-p}, /?a?tsk?t/ (periphery)
outskirts,n,afueras{f-p}, (the edges or areas around a city or town)
outsmart,v,Sermáslistoquealguien, (to beat in a competition of wits)
outsource,v,externalizar, /?a?t?s??s/ (transfer of business to a third party)
outsourcing,n,"externalización{f},subcontratación{f}", (transfer business)
outspoken,adj,"franco,opinado{m},abierto{m},audaz{m},valiente{m}"," (speaking, or spoken, freely, openly, or boldly; vocal)"
outstanding,adj,"destacado,excepcional,distinguido", (distinguished from others by its superiority)
outstanding,adj,pendiente, (not settled or finished)
outstanding,adj,pendiente, (owed as a debt)
outstanding,adj,sobresaliente, (projecting outwards)
outstanding,adj,"destacado,excepcional,extraordinario,sobresaliente,prominente", (standing out from others)
outward,adj,"externo{m},exterior{m}", (outer; located towards the outside)
oval,adj,"oval,ovalado", (oval-shaped)
oval,n,óvalo{m}, /?o?v?l/ (shape like an egg or ellipse)
ovarian,adj,ovárico, /o??v??i?n/ (Relating to the ovaries)
ovarian follicle,n,folículo ovárico{m}, (cellular aggregation)
ovary,n,ovario{m}, /?o?v??i/ (female organ)
ovation,n,ovación{f}, /o??ve???n/ (prolonged enthusiastic applause)
oven,n,horno{m}, /??v?n/ (chamber used for baking or heating)
ovenbird,n,reinita{f}, (Seiurus auricapillus)
over,adj,"terminado,acabado", /?o?.v?/ (ended)
over,interj,cambio, (end of sentence in radio communication)
over-,prefix,"super-,sobre-", (above or higher)
over-,prefix,"super-,sobre-", (excessively)
over,prep,sobre, (physical positioning: across or spanning)
over,prep,sobre, (physical positioning: in such a way as to cover)
over,prep,sobre, (physical positioning: on top of; above)
overall,adj,"total,completo,general", (all-encompassing)
overall,adv,"sobretodo,totalmente,completamente", (generally)
overall,n," [Venezuela]braga{f}, [Spain]mono{m}, [Am.]overol{m}", (protective garment worn over clothing)
overalls,n,"mono de trabajo{m},mono{m},overol{m},overóles{m-p}",
overalls,n,"mono{m},overol{m},mamelucos{m},zaragüellos{m}", /ov?r??lz/ (loose fitting pair of pants with a bib)
over and out,interj,"cambio y fuera,cambio y corto", (end of conversation)
over and over,adv,una y otra vez, (repeatedly)
overbearing,adj,"oprimente,subyugante", (overly bossy or domineering)
overcareful,adj,prolijo{m}, (excessively careful)
overcoat,n,abrigo{m}, (garment)
overcome,v,"vencer,superar"," /o?v???k?m/ (surmount, get the better of)"
overcook,v,recocer, (to cook for too long)
overcrowded,adj,"superpoblado,atestado,abarrotado", (Containing too many occupants)
overdo,v,cocer demasiado, /?ov??du/ (to cook too much)
overdose,n,sobredosis{f}, (excessive and dangerous dose of a drug)
overdraft,n,sobregiro{m}, /?o?v?dræft/ (act of overdrawing a bank account)
overdraw,v,sobregirar, (withdraw more money from an account than there is credit)
overdue,adj,atrasado," (Late; especially, past a deadline or too late to fulfill a need)"
overestimate,v,sobrestimar, (to judge too highly)
overfall,v,tropezar con algo, /?o?v?f?l/ (Tofall over(something))
overfall,v,caerse, (Tofall over)
overfeed,v,sobrealimentar, (too feed to much to)
overfill,v,sobrellenar, (to fill beyond capacity)
overflight,n,sobrevuelo{m}, (flight over a place)
overflow,n,desbordamiento{m}, /???v??fl??/ (spillage)
overflow,v,"rebosar,desbordar",
overflow hole,n,perforación de rebalse{f}, (hole that prevents overflowing)
overflow pool,n,piscina desbordante{f}, (type of swimming pool)
overhaul,v,reparación general{m}," /???v??h??l/ (to modernize, repair, renovate, or revise completely)"
overhead,adj,gastos generales," /???v??h?d/ (of, or relating to the operating expenses of a business)"
overhead,n,gastos generales{m-p}, (expense of a business not directly assigned to goods or services provided)
overhead projector,n,retroproyector{m}, (projector that projects an image over the heads of the viewers onto a screen)
overhear,v,escuchar por casualidad, /o?.v?.h??/ (To hear something that wasn't meant for one's ears)
overheat,v,sobrecalentar, /?o?v??hit/ (to heat excessively)
over here,adv,aquí, (in this place)
overlap,n,"solapo{m},traslapo{m},superposición{f}", (something that overlaps)
overlap,v,"solapar,traslapar", /???v??læp/ (to extend over and partly cover something)
overlap,v,superponerse, (have DNA parts in common)
overlapping,adj,"solapado,traslapado,superpuesto", (pertaining to things which overlap)
overlapping,n,superposición{f}, (the situation in which things overlap)
overlay,v,revestimiento{m}," /?o?v??le?/ (to lay, orspread, something over or across; tocover)"
overload,v,sobrecargar, (to load excessively)
overlook,n,mirador{m}, (vista or point)
overlook,v,pasar por alto, (to fail to notice; to look over and beyond (anything) without seeing it)
overlook,v,otear, (to inspect; to examine; to look over carefully or repeatedly)
overlook,v,otear, (to look down upon from a place that is over or above)
overlord,n,señor feudal, (anyone with overarching power or authority in given domain)
overly,adv,"demasiadamente,excesivamente", (to an excessive degree)
overlying,adj,suprayacente,
over my dead body,adv,sobre mi cadáver, (absolutely not)
overnight,adj,nocturno, (during a single night)
overnight,adv,"de un día para otro,de la noche a la mañana", (in a very short amount of time)
overnight,v,pernoctar, (stay overnight)
overpass,n,"puente{m},paso superior{m}, [pedestrian]pasarela{f},paso elevado{m},paso a desnivel{m}"," (A section of a road or path that crosses over an obstacle, especially another road, railway, etc)"
overplay,v,sobreactuar, (To overdo or overact one's effect or role)
overpopulation,n,superpoblación{f}, (when the number of occupants of an area exceeds the ability of that area to provide for the occupants)
overpower,v,"dominar,vencer", /o?.v??pa??.?/ (subdue someone by superior force)
overpriced,adj,sobre-tasado, (priced higher than what it is really worth)
overrated,adj,sobrevalorado, (rated too highly)
overrun,v,"exceder,rebasar,invadir", /?ov?r?n/
overseas,adj,ultramar, /?o?v??si?z/ (across a sea)
overseas Chinese,n,tusán{m} (Chinese Peruvian), (Huaqiao)
oversee,v,supervisar, /??v?(?)si?/
overseer,n,capataz, (one who oversees)
overshadow,v,asombrar, /?o?.v???æd.o?/ (to cast a shadow over something)
overshadow,v,"eclipsar(persona, éxito),deslucir(ocasión)", (to dominate something and make it seem insignificant)
oversight,n,inadvertencia{f}, (omission)
oversight,n,vigilancia, (supervision)
oversleep,v, quedarse dormido, /???v?r?sli?p/ (to sleep for longer than planned)
overstate,v,exagerar, /?o?.v??ste?t/ (to exaggerate; to state or claim too much)
oversteer,n,sobreviraje{m},
oversteer,v,sobrevirar,
overt,adj,"descubierto,al aire libre,explícito", (open and not secret)
overtake,v,"rebasar,sobrepasar,adelantar", /o?v??te?k/ (to pass a more slowly moving object)
over there,adv,"allá,allí", (in that place)
over the top,adj,"subido de tono{m},desmesurado,exagerado"," (beyond normal, expected, or reasonable limits; excessive; exaggerated)"
overthrow,n,"derrocamiento{m},deposición{f}", (removal by force or threat of force)
